date,open,high,low,close,adjusted_close,volume,ticker,Ticker
2024-08-29,79.6,80.92,79.59,80.81,80.3765,17633,EXI2.XETRA,EXI2.XETRA
2024-08-30,80.31,80.54,80.2,80.26,79.8295,16332,EXI2.XETRA,EXI2.XETRA
2024-09-02,80.71,80.97,80.59,80.8,80.3666,48709,EXI2.XETRA,EXI2.XETRA
2024-09-03,80.79,80.88,79.51,79.66,79.2327,21255,EXI2.XETRA,EXI2.XETRA
2024-09-04,78.42,78.9,78.25,78.54,78.1187,33487,EXI2.XETRA,EXI2.XETRA
2024-09-05,78.44,79.08,77.97,78.1,77.6811,18797,EXI2.XETRA,EXI2.XETRA
2024-09-06,77.93,78.51,76.74,76.93,76.5173,26274,EXI2.XETRA,EXI2.XETRA
2024-09-09,77.32,77.98,77.31,77.61,77.1937,33670,EXI2.XETRA,EXI2.XETRA
2024-09-10,77.6,78.45,77.56,77.87,77.4523,30884,EXI2.XETRA,EXI2.XETRA
2024-09-11,78.08,78.63,77.47,77.75,77.3329,11052,EXI2.XETRA,EXI2.XETRA
2024-09-12,79.87,79.94,79.42,79.67,79.2427,22156,EXI2.XETRA,EXI2.XETRA
2024-09-13,80.0,80.27,79.9,80.23,79.7996,10671,EXI2.XETRA,EXI2.XETRA
2024-09-16,79.91,80.03,79.29,79.63,79.2029,42811,EXI2.XETRA,EXI2.XETRA
2024-09-17,79.93,80.37,79.87,80.05,79.6206,26176,EXI2.XETRA,EXI2.XETRA
2024-09-18,79.98,80.0,79.6,79.69,79.2625,13599,EXI2.XETRA,EXI2.XETRA
2024-09-19,80.44,81.2,80.3,81.08,80.6451,28456,EXI2.XETRA,EXI2.XETRA
2024-09-20,80.76,80.77,80.37,80.43,79.9986,36169,EXI2.XETRA,EXI2.XETRA
2024-09-23,80.79,81.18,80.64,81.09,80.655,30312,EXI2.XETRA,EXI2.XETRA
2024-09-24,81.42,81.42,80.56,80.92,80.4859,24131,EXI2.XETRA,EXI2.XETRA
2024-09-25,80.94,81.44,80.84,81.44,81.0032,29907,EXI2.XETRA,EXI2.XETRA
2024-09-26,82.07,82.36,81.22,81.4,80.9634,24120,EXI2.XETRA,EXI2.XETRA
2024-09-27,81.56,81.7,81.23,81.25,80.8142,27103,EXI2.XETRA,EXI2.XETRA
2024-09-30,81.01,81.18,80.48,81.18,80.7446,30825,EXI2.XETRA,EXI2.XETRA
2024-10-01,81.62,82.04,80.81,81.17,80.7346,89510,EXI2.XETRA,EXI2.XETRA
2024-10-02,81.2,81.74,80.84,81.74,81.3015,65334,EXI2.XETRA,EXI2.XETRA
2024-10-03,81.42,81.8,81.02,81.8,81.3612,34813,EXI2.XETRA,EXI2.XETRA
2024-10-04,81.57,82.55,81.51,82.11,81.6696,29147,EXI2.XETRA,EXI2.XETRA
2024-10-07,82.6,82.77,82.15,82.77,82.326,27845,EXI2.XETRA,EXI2.XETRA
2024-10-08,81.85,82.71,81.7,82.71,82.2663,57021,EXI2.XETRA,EXI2.XETRA
2024-10-09,82.69,83.29,82.67,83.29,82.8432,35775,EXI2.XETRA,EXI2.XETRA
2024-10-10,83.61,83.63,83.19,83.58,83.1317,44304,EXI2.XETRA,EXI2.XETRA
2024-10-11,83.54,83.75,83.23,83.6,83.1516,28103,EXI2.XETRA,EXI2.XETRA
2024-10-14,83.89,84.63,83.74,84.25,83.7981,30127,EXI2.XETRA,EXI2.XETRA
2024-10-15,84.68,84.75,83.63,83.77,83.3207,70749,EXI2.XETRA,EXI2.XETRA
2024-10-16,83.93,83.93,83.29,83.86,83.4102,36617,EXI2.XETRA,EXI2.XETRA
2024-10-17,84.47,85.28,84.29,85.01,84.554,61348,EXI2.XETRA,EXI2.XETRA
2024-10-18,84.65,84.81,84.36,84.77,84.3153,61941,EXI2.XETRA,EXI2.XETRA
2024-10-21,84.77,84.87,84.32,84.51,84.0567,23232,EXI2.XETRA,EXI2.XETRA
2024-10-22,84.93,85.27,84.51,85.2,84.743,42148,EXI2.XETRA,EXI2.XETRA
2024-10-23,85.47,85.47,84.67,84.86,84.4048,41088,EXI2.XETRA,EXI2.XETRA
2024-10-24,84.82,84.96,84.33,84.63,84.176,29018,EXI2.XETRA,EXI2.XETRA
2024-10-25,84.44,85.43,84.38,85.43,84.9718,16256,EXI2.XETRA,EXI2.XETRA
2024-10-28,85.31,85.31,84.81,84.84,84.3849,39888,EXI2.XETRA,EXI2.XETRA
2024-10-29,84.93,85.21,84.72,85.08,84.6236,32427,EXI2.XETRA,EXI2.XETRA
2024-10-30,85.68,85.71,84.7,85.11,84.6535,44779,EXI2.XETRA,EXI2.XETRA
2024-10-31,83.64,83.85,82.81,82.81,82.3658,45180,EXI2.XETRA,EXI2.XETRA
2024-11-01,83.16,83.94,83.07,83.94,83.4897,90271,EXI2.XETRA,EXI2.XETRA
2024-11-04,83.28,83.28,82.58,83.0,82.5548,18309,EXI2.XETRA,EXI2.XETRA
2024-11-05,82.91,83.66,82.75,83.16,82.7139,38535,EXI2.XETRA,EXI2.XETRA
2024-11-06,85.86,86.32,85.56,85.81,85.3497,49531,EXI2.XETRA,EXI2.XETRA
2024-11-07,86.28,86.77,86.21,86.69,86.225,62050,EXI2.XETRA,EXI2.XETRA
2024-11-08,87.31,87.46,86.72,87.46,86.9909,29744,EXI2.XETRA,EXI2.XETRA
2024-11-11,87.96,88.48,87.75,87.99,87.518,71397,EXI2.XETRA,EXI2.XETRA
2024-11-12,87.91,88.09,87.59,87.79,87.3191,39405,EXI2.XETRA,EXI2.XETRA
2024-11-13,87.79,88.16,87.54,88.14,87.6672,24616,EXI2.XETRA,EXI2.XETRA
2024-11-14,88.45,88.87,87.98,88.09,87.6175,37576,EXI2.XETRA,EXI2.XETRA
2024-11-15,87.47,87.47,86.62,86.78,86.3145,40881,EXI2.XETRA,EXI2.XETRA
2024-11-18,86.6,86.75,86.08,86.69,86.225,58430,EXI2.XETRA,EXI2.XETRA
2024-11-19,86.77,86.78,85.57,86.78,86.3145,52947,EXI2.XETRA,EXI2.XETRA
2024-11-20,87.38,87.52,86.5,86.87,86.404,18930,EXI2.XETRA,EXI2.XETRA
2024-11-21,87.25,87.82,86.31,87.3,86.8317,47207,EXI2.XETRA,EXI2.XETRA
2024-11-22,87.72,88.57,87.7,88.34,87.8661,44411,EXI2.XETRA,EXI2.XETRA
2024-11-25,88.46,88.46,87.55,87.87,87.3987,75294,EXI2.XETRA,EXI2.XETRA
2024-11-26,87.73,88.59,87.42,88.59,88.1148,24986,EXI2.XETRA,EXI2.XETRA
2024-11-27,88.16,88.18,86.95,86.95,86.4836,39058,EXI2.XETRA,EXI2.XETRA
2024-11-28,87.92,87.92,87.47,87.61,87.1401,20657,EXI2.XETRA,EXI2.XETRA
2024-11-29,87.43,88.01,87.32,88.01,87.5379,17316,EXI2.XETRA,EXI2.XETRA
2024-12-02,88.45,89.46,88.2,89.46,88.9801,69492,EXI2.XETRA,EXI2.XETRA
2024-12-03,89.3,89.47,88.81,89.46,88.9801,13923,EXI2.XETRA,EXI2.XETRA
2024-12-04,89.87,90.37,89.82,90.05,89.567,32686,EXI2.XETRA,EXI2.XETRA
2024-12-05,90.18,90.4,89.86,90.14,89.6565,27726,EXI2.XETRA,EXI2.XETRA
2024-12-06,89.97,90.79,89.79,90.66,90.1737,28146,EXI2.XETRA,EXI2.XETRA
2024-12-09,91.08,91.08,90.15,90.51,90.0245,31577,EXI2.XETRA,EXI2.XETRA
2024-12-10,90.47,91.37,90.44,90.8,90.3129,43781,EXI2.XETRA,EXI2.XETRA
2024-12-11,90.92,92.19,90.84,92.19,91.6955,38241,EXI2.XETRA,EXI2.XETRA
2024-12-12,92.1,92.31,91.71,91.93,91.4369,23452,EXI2.XETRA,EXI2.XETRA
2024-12-13,92.39,92.42,91.6,91.91,91.417,42356,EXI2.XETRA,EXI2.XETRA
2024-12-16,91.94,92.82,91.85,92.69,92.262,36847,EXI2.XETRA,EXI2.XETRA
2024-12-17,92.74,93.05,92.37,93.05,92.6203,30522,EXI2.XETRA,EXI2.XETRA
2024-12-18,93.01,93.37,92.66,93.26,92.8294,28025,EXI2.XETRA,EXI2.XETRA
2024-12-19,91.27,91.99,91.09,91.91,91.4856,64922,EXI2.XETRA,EXI2.XETRA
2024-12-20,90.63,91.88,89.3,91.88,91.4557,54682,EXI2.XETRA,EXI2.XETRA
2024-12-23,91.84,91.93,91.42,91.52,91.0974,18003,EXI2.XETRA,EXI2.XETRA
2024-12-27,92.85,93.1,91.71,92.05,91.6249,16297,EXI2.XETRA,EXI2.XETRA
2024-12-30,91.97,92.06,90.99,91.05,90.6296,28170,EXI2.XETRA,EXI2.XETRA
2025-01-02,91.68,92.48,91.48,92.48,92.053,70578,EXI2.XETRA,EXI2.XETRA
2025-01-03,92.0,92.46,91.78,92.38,91.9534,48876,EXI2.XETRA,EXI2.XETRA
2025-01-06,92.65,93.38,92.46,93.37,92.9388,106941,EXI2.XETRA,EXI2.XETRA
2025-01-07,92.55,93.45,92.12,92.3,91.8738,72011,EXI2.XETRA,EXI2.XETRA
2025-01-08,92.25,92.71,92.0,92.32,91.8937,51236,EXI2.XETRA,EXI2.XETRA
2025-01-09,92.08,92.52,91.94,92.51,92.0828,22642,EXI2.XETRA,EXI2.XETRA
2025-01-10,92.02,92.4,91.0,91.36,90.9381,48624,EXI2.XETRA,EXI2.XETRA
2025-01-13,91.15,91.23,90.54,91.0,90.5798,44762,EXI2.XETRA,EXI2.XETRA
2025-01-14,91.8,91.93,90.4,90.61,90.1916,50733,EXI2.XETRA,EXI2.XETRA
2025-01-15,90.36,92.0,90.31,91.96,91.5354,114139,EXI2.XETRA,EXI2.XETRA
2025-01-16,92.95,92.95,92.2,92.3,91.8738,30096,EXI2.XETRA,EXI2.XETRA
2025-01-17,92.14,93.25,92.04,92.93,92.5009,20374,EXI2.XETRA,EXI2.XETRA
2025-01-20,92.75,92.88,92.12,92.53,92.1027,55220,EXI2.XETRA,EXI2.XETRA
2025-01-21,92.39,92.8,91.88,92.19,91.7643,141628,EXI2.XETRA,EXI2.XETRA
2025-01-22,92.91,93.81,92.76,93.81,93.3768,65007,EXI2.XETRA,EXI2.XETRA
2025-01-23,93.31,93.73,93.09,93.65,93.2176,31100,EXI2.XETRA,EXI2.XETRA
2025-01-24,93.47,93.65,93.01,93.05,92.6203,61141,EXI2.XETRA,EXI2.XETRA
2025-01-27,91.24,91.31,88.83,90.63,90.2115,76186,EXI2.XETRA,EXI2.XETRA
2025-01-28,91.84,92.43,91.39,92.29,91.8638,83462,EXI2.XETRA,EXI2.XETRA
2025-01-29,93.26,93.42,92.45,92.51,92.0828,50136,EXI2.XETRA,EXI2.XETRA
2025-01-30,93.05,93.41,92.28,92.76,92.3317,96792,EXI2.XETRA,EXI2.XETRA
2025-01-31,93.74,94.54,93.74,94.29,93.8546,52870,EXI2.XETRA,EXI2.XETRA
2025-02-03,92.89,93.27,92.48,93.18,92.7497,78683,EXI2.XETRA,EXI2.XETRA
2025-02-04,93.01,93.31,92.5,93.28,92.8493,36277,EXI2.XETRA,EXI2.XETRA
2025-02-05,92.83,92.97,92.29,92.97,92.5407,27441,EXI2.XETRA,EXI2.XETRA
2025-02-06,93.67,94.1,93.61,94.1,93.6655,16585,EXI2.XETRA,EXI2.XETRA
2025-02-07,93.84,94.17,93.4,93.45,93.0185,45763,EXI2.XETRA,EXI2.XETRA
2025-02-10,93.88,94.48,93.63,94.34,93.9044,54561,EXI2.XETRA,EXI2.XETRA
2025-02-11,94.03,94.09,93.63,93.83,93.3967,28554,EXI2.XETRA,EXI2.XETRA
2025-02-12,93.69,93.79,92.92,93.3,92.8692,24793,EXI2.XETRA,EXI2.XETRA
2025-02-13,93.32,93.82,93.03,93.5,93.0682,40502,EXI2.XETRA,EXI2.XETRA
2025-02-14,93.94,93.94,93.14,93.33,92.899,50098,EXI2.XETRA,EXI2.XETRA
2025-02-17,93.74,93.89,93.6,93.82,93.3868,49032,EXI2.XETRA,EXI2.XETRA
2025-02-18,94.24,94.31,93.53,93.65,93.2176,39962,EXI2.XETRA,EXI2.XETRA
2025-02-19,93.87,94.14,93.59,94.09,93.6555,14328,EXI2.XETRA,EXI2.XETRA
2025-02-20,93.96,94.03,93.1,93.47,93.0384,16987,EXI2.XETRA,EXI2.XETRA
2025-02-21,93.45,93.84,93.22,93.57,93.1379,19312,EXI2.XETRA,EXI2.XETRA
2025-02-24,92.43,92.81,91.64,92.2,91.7742,34048,EXI2.XETRA,EXI2.XETRA
2025-02-25,91.21,91.56,89.91,90.07,89.6541,34430,EXI2.XETRA,EXI2.XETRA
2025-02-26,91.09,91.47,90.73,91.38,90.958,29707,EXI2.XETRA,EXI2.XETRA
2025-02-27,91.12,91.74,90.5,91.16,90.7391,31349,EXI2.XETRA,EXI2.XETRA
2025-02-28,89.69,90.0,88.74,89.68,89.2659,91834,EXI2.XETRA,EXI2.XETRA
2025-03-03,91.02,91.05,89.28,89.75,89.3356,126885,EXI2.XETRA,EXI2.XETRA
2025-03-04,88.25,88.42,86.65,86.9,86.4987,118142,EXI2.XETRA,EXI2.XETRA
2025-03-05,87.03,87.06,85.28,85.34,84.9459,145310,EXI2.XETRA,EXI2.XETRA
2025-03-06,85.92,85.99,84.73,85.28,84.8862,95753,EXI2.XETRA,EXI2.XETRA
2025-03-07,84.88,85.0,83.65,83.8,83.413,43944,EXI2.XETRA,EXI2.XETRA
2025-03-10,84.53,84.6,82.48,82.68,82.2982,130439,EXI2.XETRA,EXI2.XETRA
2025-03-11,81.98,82.29,80.91,81.21,80.835,98982,EXI2.XETRA,EXI2.XETRA
2025-03-12,81.66,82.73,81.32,82.39,82.0095,45625,EXI2.XETRA,EXI2.XETRA
2025-03-13,81.81,82.53,81.21,81.34,80.9644,36035,EXI2.XETRA,EXI2.XETRA
2025-03-14,81.66,82.39,81.39,82.24,81.8602,21556,EXI2.XETRA,EXI2.XETRA
2025-03-17,82.14,82.78,81.82,81.96,81.6663,69325,EXI2.XETRA,EXI2.XETRA
2025-03-18,82.12,82.36,81.1,81.27,80.9787,44280,EXI2.XETRA,EXI2.XETRA
2025-03-19,81.38,82.46,81.34,82.29,81.9951,16603,EXI2.XETRA,EXI2.XETRA
2025-03-20,83.14,83.61,82.28,82.84,82.5431,44881,EXI2.XETRA,EXI2.XETRA
2025-03-21,82.6,82.79,81.86,82.76,82.4634,46584,EXI2.XETRA,EXI2.XETRA
2025-03-24,83.97,84.75,83.76,84.7,84.3964,74488,EXI2.XETRA,EXI2.XETRA
2025-03-25,84.89,85.15,84.6,84.94,84.6356,59692,EXI2.XETRA,EXI2.XETRA
2025-03-26,85.2,85.2,84.08,84.2,83.8982,38382,EXI2.XETRA,EXI2.XETRA
2025-03-27,83.71,84.05,83.18,83.69,83.3901,64008,EXI2.XETRA,EXI2.XETRA
2025-03-28,83.07,83.4,81.28,81.34,81.0485,22533,EXI2.XETRA,EXI2.XETRA
2025-03-31,79.84,80.4,78.0,80.2,79.9126,114555,EXI2.XETRA,EXI2.XETRA
2025-04-01,81.5,81.92,80.77,81.79,81.4969,84441,EXI2.XETRA,EXI2.XETRA
2025-04-02,81.68,81.7,80.66,81.57,81.2777,50987,EXI2.XETRA,EXI2.XETRA
2025-04-03,78.39,78.89,76.4,77.24,76.9632,88850,EXI2.XETRA,EXI2.XETRA
2025-04-04,76.27,76.54,72.94,73.56,73.2964,101928,EXI2.XETRA,EXI2.XETRA
2025-04-07,68.62,73.8,68.12,72.02,71.7619,103009,EXI2.XETRA,EXI2.XETRA
2025-04-08,73.33,75.9,73.24,74.47,74.2031,52348,EXI2.XETRA,EXI2.XETRA
2025-04-09,70.88,71.76,69.17,70.92,70.6658,62491,EXI2.XETRA,EXI2.XETRA
2025-04-10,77.99,78.02,73.61,73.61,73.3462,43134,EXI2.XETRA,EXI2.XETRA
2025-04-11,74.03,74.09,71.95,73.6,73.3362,29780,EXI2.XETRA,EXI2.XETRA
2025-04-14,75.14,76.25,74.9,74.92,74.6515,30245,EXI2.XETRA,EXI2.XETRA
2025-04-15,75.17,75.74,74.8,75.46,75.1896,30335,EXI2.XETRA,EXI2.XETRA
2025-04-16,73.44,74.32,73.05,73.78,73.5156,12952,EXI2.XETRA,EXI2.XETRA
2025-04-17,73.3,73.78,72.57,72.99,72.7284,28150,EXI2.XETRA,EXI2.XETRA
2025-04-22,71.31,72.19,70.92,72.19,71.9313,16573,EXI2.XETRA,EXI2.XETRA
2025-04-23,74.24,75.68,74.09,74.63,74.3625,40574,EXI2.XETRA,EXI2.XETRA
2025-04-24,74.39,75.6,73.7,75.33,75.06,16514,EXI2.XETRA,EXI2.XETRA
2025-04-25,76.93,76.93,76.03,76.35,76.0764,23364,EXI2.XETRA,EXI2.XETRA
2025-04-28,77.25,77.45,76.34,76.48,76.2059,22674,EXI2.XETRA,EXI2.XETRA
2025-04-29,77.11,77.22,76.37,76.89,76.6144,20531,EXI2.XETRA,EXI2.XETRA
2025-04-30,77.32,77.5,75.64,76.91,76.6344,26137,EXI2.XETRA,EXI2.XETRA
2025-05-02,78.95,79.8,78.74,79.77,79.4841,72860,EXI2.XETRA,EXI2.XETRA
2025-05-05,79.51,79.61,78.98,79.47,79.1852,14488,EXI2.XETRA,EXI2.XETRA
2025-05-06,78.99,78.99,78.21,78.71,78.4279,7777,EXI2.XETRA,EXI2.XETRA
2025-05-07,78.76,78.87,77.86,77.86,77.581,15686,EXI2.XETRA,EXI2.XETRA
2025-05-08,79.42,79.68,78.96,79.3,79.0158,15095,EXI2.XETRA,EXI2.XETRA
2025-05-09,79.81,80.05,79.14,79.61,79.3247,24886,EXI2.XETRA,EXI2.XETRA
2025-05-12,82.54,83.42,82.53,83.11,82.8121,15890,EXI2.XETRA,EXI2.XETRA
2025-05-13,83.17,84.29,83.14,84.24,83.9381,21032,EXI2.XETRA,EXI2.XETRA
2025-05-14,84.26,84.31,83.5,84.31,84.0078,24751,EXI2.XETRA,EXI2.XETRA
2025-05-15,83.97,84.54,83.56,84.54,84.237,34409,EXI2.XETRA,EXI2.XETRA
2025-05-16,84.28,84.79,84.28,84.72,84.4164,17059,EXI2.XETRA,EXI2.XETRA
2025-05-19,83.58,84.06,82.86,83.98,83.679,20084,EXI2.XETRA,EXI2.XETRA
2025-05-20,84.01,84.37,83.86,84.14,83.8384,9837,EXI2.XETRA,EXI2.XETRA
2025-05-21,83.29,83.84,82.79,83.79,83.4897,36043,EXI2.XETRA,EXI2.XETRA
2025-05-22,82.74,83.46,82.37,83.26,82.9616,14259,EXI2.XETRA,EXI2.XETRA
2025-05-23,83.07,83.07,81.38,82.09,81.7958,26232,EXI2.XETRA,EXI2.XETRA
2025-05-26,82.52,82.92,82.52,82.82,82.5232,14549,EXI2.XETRA,EXI2.XETRA
2025-05-27,82.94,83.53,82.76,83.53,83.2306,14876,EXI2.XETRA,EXI2.XETRA
2025-05-28,83.96,84.41,83.62,83.97,83.6691,12707,EXI2.XETRA,EXI2.XETRA
2025-05-29,85.18,85.54,83.66,83.72,83.42,9580,EXI2.XETRA,EXI2.XETRA
2025-05-30,83.59,84.01,83.45,83.49,83.1908,6127,EXI2.XETRA,EXI2.XETRA
2025-06-02,83.0,83.43,82.54,83.3,83.0015,40532,EXI2.XETRA,EXI2.XETRA
2025-06-03,83.37,84.36,83.21,84.36,84.0577,11834,EXI2.XETRA,EXI2.XETRA
2025-06-04,84.44,84.67,84.02,84.02,83.7189,13254,EXI2.XETRA,EXI2.XETRA
2025-06-05,84.62,84.75,83.85,84.75,84.4463,11052,EXI2.XETRA,EXI2.XETRA
2025-06-06,84.11,85.08,84.02,84.85,84.5459,9160,EXI2.XETRA,EXI2.XETRA
2025-06-09,84.84,85.19,84.56,84.95,84.6455,9445,EXI2.XETRA,EXI2.XETRA
2025-06-10,85.27,85.55,85.04,85.26,84.9544,16499,EXI2.XETRA,EXI2.XETRA
2025-06-11,85.63,85.95,85.57,85.95,85.642,14366,EXI2.XETRA,EXI2.XETRA
2025-06-12,84.92,84.98,84.08,84.96,84.6555,16252,EXI2.XETRA,EXI2.XETRA
2025-06-13,84.19,84.9,83.92,84.44,84.1374,20903,EXI2.XETRA,EXI2.XETRA
2025-06-16,84.2,84.61,83.9,84.55,84.55,22644,EXI2.XETRA,EXI2.XETRA
2025-06-17,84.35,84.6,84.01,84.47,84.47,26884,EXI2.XETRA,EXI2.XETRA
2025-06-18,84.36,84.78,84.32,84.74,84.74,9563,EXI2.XETRA,EXI2.XETRA
2025-06-19,84.11,84.11,83.46,83.62,83.62,9390,EXI2.XETRA,EXI2.XETRA
2025-06-20,83.96,84.37,83.24,83.52,83.52,9981,EXI2.XETRA,EXI2.XETRA
2025-06-23,83.31,83.89,83.31,83.41,83.41,13676,EXI2.XETRA,EXI2.XETRA
2025-06-24,84.33,84.53,84.04,84.3,84.3,13773,EXI2.XETRA,EXI2.XETRA
2025-06-25,84.49,84.85,84.49,84.57,84.57,9411,EXI2.XETRA,EXI2.XETRA
2025-06-26,84.34,84.54,84.06,84.41,84.41,20539,EXI2.XETRA,EXI2.XETRA
2025-06-27,84.94,85.11,84.72,85.09,85.09,22878,EXI2.XETRA,EXI2.XETRA
2025-06-30,85.29,85.49,84.95,85.01,85.01,12447,EXI2.XETRA,EXI2.XETRA
2025-07-01,84.91,84.99,84.42,84.68,84.68,72098,EXI2.XETRA,EXI2.XETRA
2025-07-02,84.86,85.17,84.43,85.05,85.05,32889,EXI2.XETRA,EXI2.XETRA
2025-07-03,85.32,86.09,85.17,86.09,86.09,19520,EXI2.XETRA,EXI2.XETRA
2025-07-04,85.66,85.66,85.38,85.44,85.44,5447,EXI2.XETRA,EXI2.XETRA
2025-07-07,85.61,85.98,85.52,85.64,85.64,12777,EXI2.XETRA,EXI2.XETRA
2025-07-08,85.44,85.89,85.37,85.58,85.58,10367,EXI2.XETRA,EXI2.XETRA
2025-07-09,85.43,86.35,85.39,85.98,85.98,8632,EXI2.XETRA,EXI2.XETRA
2025-07-10,85.93,86.61,85.9,86.61,86.61,11831,EXI2.XETRA,EXI2.XETRA
2025-07-11,86.6,86.6,86.07,86.38,86.38,9441,EXI2.XETRA,EXI2.XETRA
2025-07-14,86.25,86.6,86.12,86.47,86.47,10831,EXI2.XETRA,EXI2.XETRA
2025-07-15,87.01,87.51,86.9,87.51,87.51,23640,EXI2.XETRA,EXI2.XETRA
2025-07-16,86.84,87.61,86.25,86.25,86.25,9263,EXI2.XETRA,EXI2.XETRA
2025-07-17,87.74,87.98,87.54,87.86,87.86,18254,EXI2.XETRA,EXI2.XETRA
2025-07-18,87.84,87.84,87.24,87.36,87.36,10715,EXI2.XETRA,EXI2.XETRA
2025-07-21,87.69,87.86,87.36,87.59,87.59,17660,EXI2.XETRA,EXI2.XETRA
2025-07-22,87.38,87.59,86.66,86.75,86.75,14406,EXI2.XETRA,EXI2.XETRA
2025-07-23,87.26,87.48,87.16,87.37,87.37,7323,EXI2.XETRA,EXI2.XETRA
2025-07-24,87.52,87.84,87.3,87.58,87.58,23328,EXI2.XETRA,EXI2.XETRA
2025-07-25,87.73,88.01,87.62,87.98,87.98,8507,EXI2.XETRA,EXI2.XETRA
2025-07-28,88.54,89.04,88.54,89.04,89.04,19601,EXI2.XETRA,EXI2.XETRA
2025-07-29,89.68,89.82,89.28,89.3,89.3,11879,EXI2.XETRA,EXI2.XETRA
2025-07-30,89.14,90.05,89.14,89.81,89.81,11836,EXI2.XETRA,EXI2.XETRA
2024-07-31,49.82,49.84,49.315,49.485,48.3949,550198,EXW1.XETRA,EXW1.XETRA
2024-08-01,49.255,49.28,48.335,48.335,47.2702,365295,EXW1.XETRA,EXW1.XETRA
2024-08-02,47.755,47.95,47.035,47.185,46.1456,7056366,EXW1.XETRA,EXW1.XETRA
2024-08-05,45.615,46.56,45.49,46.465,45.4414,5042502,EXW1.XETRA,EXW1.XETRA
2024-08-06,46.745,46.83,46.155,46.5,45.4757,394891,EXW1.XETRA,EXW1.XETRA
2024-08-07,46.715,47.62,46.705,47.47,46.4243,253436,EXW1.XETRA,EXW1.XETRA
2024-08-08,47.07,47.515,46.84,47.455,46.4096,222514,EXW1.XETRA,EXW1.XETRA
2024-08-09,47.51,47.83,47.25,47.535,46.4879,94688,EXW1.XETRA,EXW1.XETRA
2024-08-12,47.72,47.79,47.43,47.495,46.4487,170079,EXW1.XETRA,EXW1.XETRA
2024-08-13,47.74,47.775,47.385,47.74,46.6883,49372,EXW1.XETRA,EXW1.XETRA
2024-08-14,47.985,48.085,47.795,48.0,46.9426,1334738,EXW1.XETRA,EXW1.XETRA
2024-08-15,48.15,48.95,48.02,48.935,47.857,386585,EXW1.XETRA,EXW1.XETRA
2024-08-16,49.095,49.25,48.9,49.19,48.1064,2662803,EXW1.XETRA,EXW1.XETRA
2024-08-19,49.185,49.515,49.125,49.485,48.3949,609541,EXW1.XETRA,EXW1.XETRA
2024-08-20,49.65,49.73,49.32,49.345,48.258,260053,EXW1.XETRA,EXW1.XETRA
2024-08-21,49.4,49.65,49.4,49.63,48.5367,368478,EXW1.XETRA,EXW1.XETRA
2024-08-22,49.635,49.855,49.6,49.63,48.5367,185268,EXW1.XETRA,EXW1.XETRA
2024-08-23,49.685,49.945,49.645,49.855,48.7568,326519,EXW1.XETRA,EXW1.XETRA
2024-08-26,49.76,49.87,49.72,49.725,48.6296,123450,EXW1.XETRA,EXW1.XETRA
2024-08-27,49.835,49.915,49.705,49.755,48.659,238837,EXW1.XETRA,EXW1.XETRA
2024-08-28,49.895,50.15,49.86,49.945,48.8448,926781,EXW1.XETRA,EXW1.XETRA
2024-08-29,49.995,50.48,49.995,50.48,49.368,587950,EXW1.XETRA,EXW1.XETRA
2024-08-30,50.41,50.58,50.38,50.38,49.2702,157728,EXW1.XETRA,EXW1.XETRA
2024-09-02,50.37,50.53,50.09,50.53,49.4169,439450,EXW1.XETRA,EXW1.XETRA
2024-09-03,50.69,50.7,49.915,49.965,48.8643,2703750,EXW1.XETRA,EXW1.XETRA
2024-09-04,49.285,49.52,49.145,49.31,48.2238,2330938,EXW1.XETRA,EXW1.XETRA
2024-09-05,49.11,49.33,48.995,48.995,47.9157,1185076,EXW1.XETRA,EXW1.XETRA
2024-09-06,48.865,49.115,48.13,48.16,47.0991,483186,EXW1.XETRA,EXW1.XETRA
2024-09-09,48.45,48.795,48.435,48.64,47.5685,297530,EXW1.XETRA,EXW1.XETRA
2024-09-10,48.515,48.84,48.145,48.27,47.2067,323927,EXW1.XETRA,EXW1.XETRA
2024-09-11,48.45,48.75,48.145,48.41,47.3436,356959,EXW1.XETRA,EXW1.XETRA
2024-09-12,49.03,49.17,48.625,48.96,47.8815,576248,EXW1.XETRA,EXW1.XETRA
2024-09-13,49.01,49.335,49.01,49.25,48.1651,709099,EXW1.XETRA,EXW1.XETRA
2024-09-16,48.565,48.715,48.41,48.45,47.8838,767789,EXW1.XETRA,EXW1.XETRA
2024-09-17,48.68,48.965,48.585,48.8,48.2297,503876,EXW1.XETRA,EXW1.XETRA
2024-09-18,48.815,48.835,48.485,48.545,47.9777,190437,EXW1.XETRA,EXW1.XETRA
2024-09-19,49.15,49.635,48.905,49.635,49.0549,421759,EXW1.XETRA,EXW1.XETRA
2024-09-20,49.42,49.42,48.895,48.895,48.3236,530678,EXW1.XETRA,EXW1.XETRA
2024-09-23,48.94,49.13,48.745,49.06,48.4866,405330,EXW1.XETRA,EXW1.XETRA
2024-09-24,49.62,49.74,49.345,49.605,49.0253,618692,EXW1.XETRA,EXW1.XETRA
2024-09-25,49.285,49.58,49.285,49.43,48.8523,1041177,EXW1.XETRA,EXW1.XETRA
2024-09-26,50.14,50.57,50.1,50.5,49.9098,6397248,EXW1.XETRA,EXW1.XETRA
