date,open,high,low,close,adjusted_close,volume,ticker
2025-04-22,71.31,72.19,70.92,72.19,71.9313,16573,EXI2.XETRA
2025-04-23,74.24,75.68,74.09,74.63,74.3625,40574,EXI2.XETRA
2025-04-24,74.39,75.6,73.7,75.33,75.06,16514,EXI2.XETRA
2025-04-25,76.93,76.93,76.03,76.35,76.0764,23364,EXI2.XETRA
2025-04-28,77.25,77.45,76.34,76.48,76.2059,22674,EXI2.XETRA
2025-04-29,77.11,77.22,76.37,76.89,76.6144,20531,EXI2.XETRA
2025-04-30,77.32,77.5,75.64,76.91,76.6344,26137,EXI2.XETRA
2025-05-02,78.95,79.8,78.74,79.77,79.4841,72860,EXI2.XETRA
2025-05-05,79.51,79.61,78.98,79.47,79.1852,14488,EXI2.XETRA
2025-05-06,78.99,78.99,78.21,78.71,78.4279,7777,EXI2.XETRA
2025-05-07,78.76,78.87,77.86,77.86,77.581,15686,EXI2.XETRA
2025-05-08,79.42,79.68,78.96,79.3,79.0158,15095,EXI2.XETRA
2025-05-09,79.81,80.05,79.14,79.61,79.3247,24886,EXI2.XETRA
2025-05-12,82.54,83.42,82.53,83.11,82.8121,15890,EXI2.XETRA
2025-05-13,83.17,84.29,83.14,84.24,83.9381,21032,EXI2.XETRA
2025-05-14,84.26,84.31,83.5,84.31,84.0078,24751,EXI2.XETRA
2025-05-15,83.97,84.54,83.56,84.54,84.237,34409,EXI2.XETRA
2025-05-16,84.28,84.79,84.28,84.72,84.4164,17059,EXI2.XETRA
2025-05-19,83.58,84.06,82.86,83.98,83.679,20084,EXI2.XETRA
2025-05-20,84.01,84.37,83.86,84.14,83.8384,9837,EXI2.XETRA
2025-05-21,83.29,83.84,82.79,83.79,83.4897,36043,EXI2.XETRA
2025-05-22,82.74,83.46,82.37,83.26,82.9616,14259,EXI2.XETRA
2025-05-23,83.07,83.07,81.38,82.09,81.7958,26232,EXI2.XETRA
2025-05-26,82.52,82.92,82.52,82.82,82.5232,14549,EXI2.XETRA
2025-05-27,82.94,83.53,82.76,83.53,83.2306,14876,EXI2.XETRA
2025-05-28,83.96,84.41,83.62,83.97,83.6691,12707,EXI2.XETRA
2025-05-29,85.18,85.54,83.66,83.72,83.42,9580,EXI2.XETRA
2025-05-30,83.59,84.01,83.45,83.49,83.1908,6127,EXI2.XETRA
2025-06-02,83.0,83.43,82.54,83.3,83.0015,40532,EXI2.XETRA
2025-06-03,83.37,84.36,83.21,84.36,84.0577,11834,EXI2.XETRA
2025-06-04,84.44,84.67,84.02,84.02,83.7189,13254,EXI2.XETRA
2025-06-05,84.62,84.75,83.85,84.75,84.4463,11052,EXI2.XETRA
2025-06-06,84.11,85.08,84.02,84.85,84.5459,9160,EXI2.XETRA
2025-06-09,84.84,85.19,84.56,84.95,84.6455,9445,EXI2.XETRA
2025-06-10,85.27,85.55,85.04,85.26,84.9544,16499,EXI2.XETRA
2025-06-11,85.63,85.95,85.57,85.95,85.642,14366,EXI2.XETRA
2025-06-12,84.92,84.98,84.08,84.96,84.6555,16252,EXI2.XETRA
2025-06-13,84.19,84.9,83.92,84.44,84.1374,20903,EXI2.XETRA
