date,open,high,low,close,adjusted_close,volume,ticker
2025-04-08,67.05,69.08,67.05,67.68,67.5208,3415,XUCD.XETRA
2025-04-09,63.72,65.28,63.36,64.02,63.8694,7548,XUCD.XETRA
2025-04-10,71.2,71.2,67.06,67.06,66.9022,4650,XUCD.XETRA
2025-04-11,67.45,67.45,65.4,65.59,65.4357,4743,XUCD.XETRA
2025-04-14,66.87,67.81,66.87,67.03,66.8723,345,XUCD.XETRA
2025-04-15,67.6,68.06,67.3,67.37,67.2115,848,XUCD.XETRA
2025-04-16,66.01,66.54,65.84,66.54,66.3834,6452,XUCD.XETRA
2025-04-17,65.65,65.86,64.78,65.21,65.0566,2185,XUCD.XETRA
2025-04-22,63.6,64.84,63.19,64.67,64.5178,2322,XUCD.XETRA
2025-04-23,67.09,68.77,66.73,67.75,67.5906,2353,XUCD.XETRA
2025-04-24,66.8,68.08,66.32,67.96,67.8001,1809,XUCD.XETRA
2025-04-25,69.39,69.42,68.63,69.35,69.1868,13071,XUCD.XETRA
2025-04-28,70.16,70.29,69.25,69.25,69.0871,129,XUCD.XETRA
2025-04-29,69.86,70.11,68.96,69.32,69.1569,7157,XUCD.XETRA
2025-04-30,69.98,70.11,68.09,69.09,68.9274,1321,XUCD.XETRA
2025-05-02,70.54,71.07,70.32,71.04,70.8728,1633,XUCD.XETRA
2025-05-05,70.17,70.84,70.17,70.73,70.5636,8391,XUCD.XETRA
2025-05-06,70.32,70.32,69.67,70.23,70.0648,1243,XUCD.XETRA
2025-05-07,70.28,70.53,70.11,70.28,70.1146,23385,XUCD.XETRA
2025-05-08,71.56,72.24,71.2,72.24,72.07,8371,XUCD.XETRA
2025-05-09,72.28,72.45,72.1,72.45,72.2795,925,XUCD.XETRA
2025-05-12,75.91,77.57,75.91,77.03,76.8488,652,XUCD.XETRA
2025-05-13,77.11,78.45,77.02,77.9,77.7167,10230,XUCD.XETRA
2025-05-14,78.42,78.43,77.75,78.43,78.2455,1008,XUCD.XETRA
2025-05-15,77.95,77.95,77.26,77.66,77.4773,8227,XUCD.XETRA
2025-05-16,77.67,78.58,77.67,78.58,78.3951,578,XUCD.XETRA
2025-05-19,77.38,77.64,76.54,77.64,77.4573,505,XUCD.XETRA
2025-05-20,77.66,78.31,77.66,77.71,77.5272,425,XUCD.XETRA
2025-05-21,76.87,76.87,76.2,76.51,76.33,1437,XUCD.XETRA
2025-05-22,75.82,76.29,75.82,76.29,76.1105,2080,XUCD.XETRA
2025-05-23,76.05,76.05,74.13,75.09,74.9133,6534,XUCD.XETRA
2025-05-26,75.5,75.73,75.47,75.69,75.5119,123,XUCD.XETRA
2025-05-27,75.89,77.01,75.89,77.01,76.8288,652,XUCD.XETRA
2025-05-28,77.55,77.65,77.31,77.5,77.3176,379,XUCD.XETRA
2025-05-29,78.66,78.94,76.82,76.82,76.6392,9581,XUCD.XETRA
2025-05-30,76.69,76.95,76.56,76.7,76.5195,1273,XUCD.XETRA
2025-06-02,75.61,75.61,75.0,75.18,75.0031,750,XUCD.XETRA
2025-06-03,75.77,76.87,75.77,76.87,76.6891,78,XUCD.XETRA
2025-06-04,76.58,76.83,75.84,76.06,75.881,380,XUCD.XETRA
2025-06-05,76.06,76.21,75.06,76.15,75.9708,592,XUCD.XETRA
2025-06-06,75.12,75.75,74.83,75.36,75.1827,339,XUCD.XETRA
2025-06-09,75.37,75.37,75.15,75.35,75.1727,207,XUCD.XETRA
2025-06-10,76.2,76.21,76.12,76.12,75.9409,291,XUCD.XETRA
2025-06-11,76.59,77.2,76.59,76.63,76.4497,552,XUCD.XETRA
2025-06-12,75.37,75.37,74.63,75.0,74.8235,82,XUCD.XETRA
2025-06-13,73.74,74.76,73.73,74.57,74.3945,642,XUCD.XETRA
2025-06-16,74.89,75.05,74.6,75.05,74.8734,1136,XUCD.XETRA
2025-06-17,75.04,75.2,74.7,74.91,74.7337,245,XUCD.XETRA
2025-06-18,74.33,75.18,74.33,75.02,74.8435,373,XUCD.XETRA
2025-06-19,74.34,74.34,73.83,73.83,73.6563,30,XUCD.XETRA
2025-06-20,74.2,74.34,74.02,74.14,73.9656,2023,XUCD.XETRA
2025-06-23,74.02,75.4,74.02,75.19,75.0131,223,XUCD.XETRA
2025-06-24,76.06,76.12,75.18,75.55,75.3722,2175,XUCD.XETRA
2025-06-25,75.43,75.88,74.67,74.67,74.4943,327,XUCD.XETRA
2025-06-26,74.28,74.73,74.1,74.52,74.3447,704,XUCD.XETRA
2025-06-27,75.17,75.67,75.17,75.61,75.4321,829,XUCD.XETRA
2025-06-30,76.21,76.21,75.44,75.44,75.2625,401,XUCD.XETRA
2025-07-01,74.57,75.25,74.07,75.25,75.0729,989,XUCD.XETRA
2025-07-02,75.75,75.97,75.33,75.73,75.5518,16787,XUCD.XETRA
2025-07-03,75.82,76.32,75.74,76.32,76.1404,366,XUCD.XETRA
2025-07-04,75.93,75.93,75.41,75.66,75.482,263,XUCD.XETRA
2025-07-07,75.63,75.71,75.54,75.6,75.4221,676,XUCD.XETRA
