date,open,high,low,close,adjusted_close,volume,ticker
2025-05-20,63.47,63.76,63.4,63.55,63.55,11618,IS3Q.XETRA
2025-05-21,62.91,63.05,62.55,63.01,63.01,14228,IS3Q.XETRA
2025-05-22,62.45,62.53,62.06,62.42,62.42,13863,IS3Q.XETRA
2025-05-23,62.26,62.3,61.2,61.63,61.63,35863,IS3Q.XETRA
2025-05-26,61.95,62.2,61.95,62.16,62.16,67669,IS3Q.XETRA
2025-05-27,62.16,62.54,62.07,62.52,62.52,14575,IS3Q.XETRA
2025-05-28,62.7,62.92,62.44,62.58,62.58,15284,IS3Q.XETRA
2025-05-29,63.26,63.46,62.27,62.28,62.28,63761,IS3Q.XETRA
2025-05-30,62.32,62.59,62.17,62.31,62.31,30793,IS3Q.XETRA
2025-06-02,61.99,62.12,61.63,62.0,62.0,19712,IS3Q.XETRA
2025-06-03,62.23,62.67,62.05,62.67,62.67,23415,IS3Q.XETRA
2025-06-04,62.8,63.02,62.77,62.92,62.92,17159,IS3Q.XETRA
2025-06-05,62.93,63.08,62.41,62.95,62.95,13541,IS3Q.XETRA
2025-06-06,62.83,63.45,62.77,63.22,63.22,25232,IS3Q.XETRA
2025-06-09,63.14,63.32,63.07,63.09,63.09,55269,IS3Q.XETRA
2025-06-10,63.13,63.32,63.02,63.15,63.15,22421,IS3Q.XETRA
2025-06-11,63.27,63.34,63.09,63.1,63.1,22705,IS3Q.XETRA
2025-06-12,62.63,62.66,62.0,62.51,62.51,13987,IS3Q.XETRA
2025-06-13,61.99,62.64,61.9,62.07,62.07,33214,IS3Q.XETRA
2025-06-16,61.96,62.32,61.86,62.19,62.19,56073,IS3Q.XETRA
2025-06-17,61.93,62.2,61.8,62.11,62.11,43039,IS3Q.XETRA
2025-06-18,61.99,62.13,61.86,61.86,61.86,13408,IS3Q.XETRA
2025-06-19,61.63,61.69,61.27,61.27,61.27,11620,IS3Q.XETRA
2025-06-20,61.46,61.75,61.28,61.41,61.41,25338,IS3Q.XETRA
2025-06-23,61.28,61.65,61.28,61.34,61.34,30098,IS3Q.XETRA
2025-06-24,62.04,62.06,61.75,61.83,61.83,32493,IS3Q.XETRA
2025-06-25,62.15,62.19,61.87,61.89,61.89,39545,IS3Q.XETRA
2025-06-26,61.75,61.77,61.51,61.68,61.68,32771,IS3Q.XETRA
2025-06-27,62.0,62.3,61.89,62.29,62.29,19961,IS3Q.XETRA
2025-06-30,62.31,62.44,62.1,62.13,62.13,52589,IS3Q.XETRA
2025-07-01,62.32,62.37,61.9,62.34,62.34,47477,IS3Q.XETRA
2025-07-02,62.53,62.57,62.23,62.31,62.31,32445,IS3Q.XETRA
2025-07-03,62.41,62.89,62.31,62.86,62.86,41753,IS3Q.XETRA
2025-07-04,62.61,62.61,62.34,62.43,62.43,17893,IS3Q.XETRA
2025-07-07,62.59,62.91,62.59,62.63,62.63,19155,IS3Q.XETRA
2025-07-08,62.48,62.82,62.44,62.72,62.72,22006,IS3Q.XETRA
2025-07-09,62.64,63.1,62.59,62.87,62.87,36001,IS3Q.XETRA
2025-07-10,62.85,63.4,62.85,63.4,63.4,41264,IS3Q.XETRA
2025-07-11,63.16,63.16,62.79,62.9,62.9,109580,IS3Q.XETRA
2025-07-14,62.7,62.91,62.64,62.91,62.91,9153,IS3Q.XETRA
2025-07-15,63.22,63.31,63.04,63.17,63.17,22848,IS3Q.XETRA
2025-07-16,62.65,63.16,62.15,62.15,62.15,59214,IS3Q.XETRA
2025-07-17,63.22,63.41,63.15,63.39,63.39,49778,IS3Q.XETRA
2025-07-18,63.42,63.45,63.01,63.06,63.06,28018,IS3Q.XETRA
2025-07-21,63.19,63.27,63.0,63.07,63.07,14803,IS3Q.XETRA
2025-07-22,62.92,63.07,62.7,62.7,62.7,45731,IS3Q.XETRA
2025-07-23,63.02,63.28,63.02,63.16,63.16,36661,IS3Q.XETRA
2025-07-24,63.26,63.48,63.2,63.28,63.28,22682,IS3Q.XETRA
2025-07-25,63.33,63.53,63.27,63.44,63.44,16590,IS3Q.XETRA
2025-07-28,63.9,64.07,63.83,64.05,64.05,22037,IS3Q.XETRA
2025-07-29,64.4,64.49,64.1,64.1,64.1,24714,IS3Q.XETRA
2025-07-30,64.0,64.42,63.88,64.28,64.28,41516,IS3Q.XETRA
2025-07-31,64.7,64.83,64.22,64.33,64.33,27408,IS3Q.XETRA
2025-08-01,63.8,63.8,62.41,62.49,62.49,53316,IS3Q.XETRA
2025-08-04,62.74,63.35,62.73,63.34,63.34,30250,IS3Q.XETRA
2025-08-05,63.69,63.79,63.12,63.12,63.12,20522,IS3Q.XETRA
2025-08-06,63.47,63.47,62.92,63.23,63.23,38917,IS3Q.XETRA
2025-08-07,63.26,63.65,63.11,63.11,63.11,53202,IS3Q.XETRA
2025-08-08,63.19,63.4,63.16,63.26,63.26,24103,IS3Q.XETRA
2025-08-11,63.61,63.72,63.48,63.64,63.64,32018,IS3Q.XETRA
2025-08-12,63.62,63.73,63.44,63.7,63.7,28748,IS3Q.XETRA
2025-08-13,63.82,64.04,63.72,63.84,63.84,26937,IS3Q.XETRA
2025-08-14,64.09,64.3,63.96,64.28,64.28,41116,IS3Q.XETRA
2025-08-15,64.39,64.39,63.93,63.97,63.97,17780,IS3Q.XETRA
2025-08-18,63.99,64.15,63.93,64.08,64.08,27662,IS3Q.XETRA
2025-08-19,64.03,64.31,63.98,64.17,64.17,16591,IS3Q.XETRA
2025-08-20,64.08,64.21,63.77,63.94,63.94,29958,IS3Q.XETRA
2025-08-21,64.17,64.2,63.83,64.15,64.15,62370,IS3Q.XETRA
2025-08-22,64.1,64.61,64.1,64.49,64.49,47305,IS3Q.XETRA
2025-08-25,64.29,64.42,64.25,64.4,64.4,40356,IS3Q.XETRA
2025-08-26,64.38,64.46,64.24,64.26,64.26,28562,IS3Q.XETRA
2025-08-27,64.65,64.89,64.64,64.79,64.79,42693,IS3Q.XETRA
2025-08-28,64.72,64.83,64.31,64.44,64.44,51534,IS3Q.XETRA
2025-08-29,64.55,64.56,64.04,64.05,64.05,15310,IS3Q.XETRA
2025-09-01,64.06,64.21,64.02,64.21,64.21,20008,IS3Q.XETRA
2025-09-02,64.04,64.15,63.44,63.44,63.44,110790,IS3Q.XETRA
2025-09-03,64.09,64.22,63.95,63.97,63.97,36377,IS3Q.XETRA
2025-09-04,64.3,64.65,64.3,64.6,64.6,29818,IS3Q.XETRA
2025-09-05,64.75,64.75,63.83,63.94,63.94,36362,IS3Q.XETRA
2025-09-08,64.22,64.26,64.01,64.18,64.18,32215,IS3Q.XETRA
2025-09-09,64.18,64.27,64.07,64.19,64.19,23128,IS3Q.XETRA
2025-09-10,64.57,64.64,64.18,64.2,64.2,34388,IS3Q.XETRA
2025-09-11,64.48,64.76,64.35,64.76,64.76,24746,IS3Q.XETRA
