date,open,high,low,close,adjusted_close,volume,ticker
2025-06-25,5.3566,5.3638,5.3318,5.3394,5.3394,62816,AMEM.XETRA
2025-06-26,5.3308,5.349,5.3244,5.3416,5.3416,94906,AMEM.XETRA
2025-06-27,5.3356,5.3368,5.313,5.3336,5.3336,151735,AMEM.XETRA
2025-06-30,5.3158,5.3164,5.3,5.3068,5.3068,53002,AMEM.XETRA
2025-07-01,5.3252,5.3258,5.304,5.313,5.313,389532,AMEM.XETRA
2025-07-02,5.3176,5.326,5.3032,5.3206,5.3206,64478,AMEM.XETRA
2025-07-03,5.34,5.3748,5.3318,5.3748,5.3748,57297,AMEM.XETRA
2025-07-04,5.3204,5.3204,5.3088,5.3162,5.3162,104440,AMEM.XETRA
2025-07-07,5.3122,5.3418,5.3074,5.3332,5.3332,121254,AMEM.XETRA
2025-07-08,5.3416,5.357,5.3396,5.3508,5.3508,93544,AMEM.XETRA
2025-07-09,5.3414,5.3548,5.3276,5.3356,5.3356,266636,AMEM.XETRA
2025-07-10,5.3526,5.3654,5.3484,5.3654,5.3654,310187,AMEM.XETRA
2025-07-11,5.3776,5.3796,5.3464,5.3478,5.3478,36442,AMEM.XETRA
2025-07-14,5.3588,5.363,5.3502,5.3564,5.3564,37421,AMEM.XETRA
2025-07-15,5.4124,5.4334,5.4108,5.4318,5.4318,354107,AMEM.XETRA
2025-07-16,5.4358,5.444,5.3928,5.3928,5.3928,84635,AMEM.XETRA
2025-07-17,5.4774,5.4934,5.4606,5.4934,5.4934,207419,AMEM.XETRA
2025-07-18,5.4828,5.4998,5.4762,5.479,5.479,86485,AMEM.XETRA
2025-07-21,5.489,5.4956,5.4774,5.4868,5.4868,82465,AMEM.XETRA
2025-07-22,5.4514,5.4646,5.438,5.4486,5.4486,55434,AMEM.XETRA
2025-07-23,5.485,5.5084,5.4804,5.503,5.503,89292,AMEM.XETRA
2025-07-24,5.5048,5.5078,5.4738,5.474,5.474,196185,AMEM.XETRA
2025-07-25,5.4496,5.4658,5.4458,5.4598,5.4598,181471,AMEM.XETRA
2025-07-28,5.4878,5.497,5.4804,5.497,5.497,112340,AMEM.XETRA
2025-07-29,5.5188,5.549,5.5186,5.5302,5.5302,143269,AMEM.XETRA
2025-07-30,5.5282,5.5578,5.5256,5.5342,5.5342,713585,AMEM.XETRA
2025-07-31,5.5446,5.555,5.5174,5.5212,5.5212,202233,AMEM.XETRA
2025-08-01,5.4764,5.478,5.3786,5.4052,5.4052,207944,AMEM.XETRA
2025-08-04,5.4448,5.4652,5.4448,5.452,5.452,146136,AMEM.XETRA
2025-08-05,5.4924,5.5076,5.47,5.47,5.47,284255,AMEM.XETRA
2025-08-06,5.4844,5.4864,5.444,5.451,5.451,105093,AMEM.XETRA
2025-08-07,5.4974,5.5338,5.4902,5.5118,5.5118,198426,AMEM.XETRA
2025-08-08,5.4908,5.4978,5.487,5.4912,5.4912,107123,AMEM.XETRA
2025-08-11,5.4996,5.5238,5.4982,5.5192,5.5192,361457,AMEM.XETRA
2025-08-12,5.5266,5.53,5.5058,5.5278,5.5278,84191,AMEM.XETRA
2025-08-13,5.5718,5.5994,5.5662,5.5836,5.5836,37513,AMEM.XETRA
2025-08-14,5.56,5.5674,5.5412,5.5428,5.5428,48245,AMEM.XETRA
2025-08-15,5.5574,5.5584,5.5264,5.5264,5.5264,179519,AMEM.XETRA
2025-08-18,5.5626,5.5714,5.5558,5.5688,5.5688,142955,AMEM.XETRA
2025-08-19,5.5606,5.5666,5.5418,5.5458,5.5458,77721,AMEM.XETRA
2025-08-20,5.5336,5.536,5.4968,5.5182,5.5182,47215,AMEM.XETRA
2025-08-21,5.5308,5.5488,5.5162,5.5488,5.5488,72564,AMEM.XETRA
2025-08-22,5.5594,5.5928,5.5594,5.5916,5.5916,127941,AMEM.XETRA
2025-08-25,5.6094,5.6144,5.5916,5.6104,5.6104,289858,AMEM.XETRA
2025-08-26,5.608,5.608,5.5834,5.5854,5.5854,431816,AMEM.XETRA
2025-08-27,5.5672,5.5704,5.54,5.5524,5.5524,40023,AMEM.XETRA
2025-08-28,5.5454,5.5544,5.5248,5.5512,5.5512,61807,AMEM.XETRA
2025-08-29,5.5326,5.5344,5.4924,5.5092,5.5092,87434,AMEM.XETRA
2025-09-01,5.5174,5.5246,5.514,5.5206,5.5206,176562,AMEM.XETRA
2025-09-02,5.5324,5.5382,5.4922,5.5124,5.5124,127327,AMEM.XETRA
2025-09-03,5.5506,5.565,5.5422,5.5458,5.5458,91557,AMEM.XETRA
2025-09-04,5.5254,5.5332,5.5158,5.5286,5.5286,105921,AMEM.XETRA
2025-09-05,5.5796,5.5878,5.5412,5.5562,5.5562,62187,AMEM.XETRA
2025-09-08,5.6016,5.6108,5.5848,5.5992,5.5992,54653,AMEM.XETRA
2025-09-09,5.6236,5.672,5.6236,5.6504,5.6504,139448,AMEM.XETRA
2025-09-10,5.7156,5.7174,5.6966,5.7096,5.7096,79140,AMEM.XETRA
2025-09-11,5.7328,5.7608,5.7248,5.7608,5.7608,112117,AMEM.XETRA
